ItemCode;Descrizione;DescrizioneLunga;Brand;MacroCategoria;Quantita;CostoBase;RicaricoPct;PrezzoVendita;S;L;XL
107423;Cordoncino per portabadge DURABLE tessuto nero 10mm x 44cm  conf. 10 - 811901;Cordoncino in tessuto larghezza 10 mm, dotato di chiusura di sicurezza antisoffocamento e di clip a pinza. Adatto a tutti i portanome e portabadge con di asola di aggancio. Lunghezza: 44 cm.;;Comunicazione visiva;9;11.28;30.0;14.66;https://asset.pbs-holding.com/asset/S/597/1421597.jpg;https://asset.pbs-holding.com/asset/L/597/1421597.jpg;https://asset.pbs-holding.com/asset/XL/597/1421597.jpg
107424;Cordoncino per portabadge DURABLE tessuto blu 10mm x 44cm  conf. 10 - 811907;"Cordoncino in tessuto larghezza 10 mm, dotato di chiusura di sicurezza antisoffocamento e di clip a pinza. Adatto a tutti i portanome e portabadge con di asola di aggancio.
Lunghezza: 44 cm.";;Comunicazione visiva;6;11.28;30.0;14.66;https://asset.pbs-holding.com/asset/S/420/2366420.jpg;https://asset.pbs-holding.com/asset/L/420/2366420.jpg;https://asset.pbs-holding.com/asset/XL/420/2366420.jpg
107426;Portanomi DURABLE tasca chiusa trasparente 90x60 mm conf. 20 - 813519;"Busta portanome tasca chiusa utilizzabile con clip, cordoncini e chiocciole yo-yo. Una volta agganciata, evita la fuoriuscita accidentale dell'inserto. Trasparente crystal-clear. Inserto in cartoncino incluso nella confezione. 
Formato inserto: 60 x 90 mm (HxL).";;Comunicazione visiva;6;24.02;30.0;31.23;https://asset.pbs-holding.com/asset/S/290/1421290.jpg;https://asset.pbs-holding.com/asset/L/290/1421290.jpg;https://asset.pbs-holding.com/asset/XL/290/1421290.jpg
107427;Cordoncino per portabadge DURABLE tessuto nero 20mm x 44cm conf. 10 - 813701;Cordoncino in tessuto larghezza 20 mm, dotato di chiusura di sicurezza antisoffocamento e di morsetto in metallo. Adatto a tutti i portanome e portabadge dotati di asola di aggancio. Possibilità di richiedere la personalizzazione con logo e/o slogan aziendale. Lunghezza: 44 cm.;;Comunicazione visiva;8;14.23;30.0;18.5;https://asset.pbs-holding.com/asset/S/498/1622498.jpg;https://asset.pbs-holding.com/asset/L/498/1622498.jpg;https://asset.pbs-holding.com/asset/XL/498/1622498.jpg
107428;Cordoncino per portabadge DURABLE tessuto rosso 20mm x 44cm conf. 10 - 813703;Cordoncino in tessuto larghezza 20 mm, dotato di chiusura di sicurezza antisoffocamento e di morsetto in metallo. Adatto a tutti i portanome e portabadge dotati di asola di aggancio. Possibilità di richiedere la personalizzazione con logo e/o slogan aziendale. Lunghezza: 44 cm.;;Comunicazione visiva;4;14.23;30.0;18.5;https://asset.pbs-holding.com/asset/S/497/1622497.jpg;https://asset.pbs-holding.com/asset/L/497/1622497.jpg;https://asset.pbs-holding.com/asset/XL/497/1622497.jpg
107429;Cordoncino per portabadge DURABLE tessuto blu scuro 20mm x 44cm conf. 10 - 813707;Cordoncino in tessuto larghezza 20 mm, dotato di chiusura di sicurezza antisoffocamento e di morsetto in metallo. Adatto a tutti i portanome e portabadge dotati di asola di aggancio. Possibilità di richiedere la personalizzazione con logo e/o slogan aziendale. Lunghezza: 44 cm.;;Comunicazione visiva;10;14.23;30.0;18.5;https://asset.pbs-holding.com/asset/S/494/1622494.jpg;https://asset.pbs-holding.com/asset/L/494/1622494.jpg;https://asset.pbs-holding.com/asset/XL/494/1622494.jpg
107430;Portanomi DURABLE tasca aperta con cordoncino trasparente/nero 60x90mm conf. 10 - 813901;"Portanome tasca aperta con cordoncino in tessuto larghezza 10 mm dotato di sgancio di sicurezza antisoffocamento. Fornito con cartoncino inserto personalizzabile facilmente riposizionabile e sostituibile senza dover sganciare il cordoncino.
Formato: 60 x 90 mm (HxL).
Lunghezza cordoncino: 44 cm.";;Comunicazione visiva;15;19.71;30.0;25.62;https://asset.pbs-holding.com/asset/S/978/1461978.jpg;https://asset.pbs-holding.com/asset/L/978/1461978.jpg;https://asset.pbs-holding.com/asset/XL/978/1461978.jpg
107431;Portanomi DURABLE tasca aperta con cordoncino trasparente/grigio inserto 60x90mm  conf. 10 - 813910;"Portanome tasca aperta con cordoncino in tessuto larghezza 10 mm dotato di sgancio di sicurezza antisoffocamento. Fornito con cartoncino inserto personalizzabile facilmente riposizionabile e sostituibile senza dover sganciare il cordoncino.
Formato: 60 x 90 mm (HxL).
Lunghezza cordoncino: 44 cm.";;Comunicazione visiva;11;19.71;30.0;25.62;https://asset.pbs-holding.com/asset/S/480/1622480.jpg;https://asset.pbs-holding.com/asset/L/480/1622480.jpg;https://asset.pbs-holding.com/asset/XL/480/1622480.jpg
107432;Accessori per portanomi e portabadge DURABLE chiocciole YO-YO rotonda in plastica  conf. 10 - 815258;Chiocciola YO-YO rotonda in plastica. Dotata di filo retrattile e fascetta trasparente con bottone a pressione. Può essere fissata a taschini o cinture tramite la clip in metallo posta sul retro. Adatta a tutti i portanome e portabadge con asola di aggancio. Lunghezza filo: 80 cm.;;Comunicazione visiva;4;15.27;30.0;19.85;https://asset.pbs-holding.com/asset/S/292/1421292.jpg;https://asset.pbs-holding.com/asset/L/292/1421292.jpg;https://asset.pbs-holding.com/asset/XL/292/1421292.jpg
107433;Portanomi da tavolo DURABLE DELUXE argento/trasparente inserto 61x210mm conf. 2 - 820219;"Segnaposto dal design contemporaneo realizzato in acrilico rigido trasparente con base in alluminio di alta qualità. L'inserimento del pannello nella base risulta facile e veloce grazie al sistema di bloccaggio che, unico
nel suo genere, lo trattiene saldamente in posizione e ne permette la rimozione semplicemente facendolo scorrere nella guida presente sulla base. L'inserto in cartoncino bianco incluso nella confezione può essere sostituito senza dover rimuovere il pannello.
Dimensioni inserto: 61 x 210 mm (HxL).";;Comunicazione visiva;8;14.03;30.0;18.24;https://asset.pbs-holding.com/asset/S/692/1421692.jpg;https://asset.pbs-holding.com/asset/L/692/1421692.jpg;https://asset.pbs-holding.com/asset/XL/692/1421692.jpg
107434;Portabadge Durable DELUXE 54x85 mm con cordoncino trasparente Conf. 10 pezzi - 820758;Portabadge rigido in acrilico trasparente crystal-clear, dal design esclusivo e funzionale. Dotato di un fermo interno per mantenere in posizione il badge una volta inserito e di asola sulla parte frontale che ne facilita la rimozione. Fornito di cordoncino nero da 10 mm con elegante finitura satinata dotato di clip di sicurezza antisoffocamento. Robusto aggancio angolare che permette di utilizzare tessere sia formato verticale che orizzontale. Dimensioni inserto: 54 x 85 mm (HxL).;;Comunicazione visiva;4;41.84;30.0;54.39;https://asset.pbs-holding.com/asset/S/937/1895937.jpg;https://asset.pbs-holding.com/asset/L/937/1895937.jpg;https://asset.pbs-holding.com/asset/XL/937/1895937.jpg
107435;Portanomi DURABLE CLICK FOLD CON COMBI CLIP trasparente inserto 54x90 mm - PPL al 70% riciclato - conf. 25 - 821419;Portanome realizzato con un'unica porzione di PPL al 70% riciclato. La sezione anteriore e posteriore sono unite da uno snodo flessibile che permette l'apertura e la chiusura con un semplice click. Comodo e rapido riposizionamento dell'inserto in cartoncino incluso nella confezione. Dotato di combi clip: spilla e clip coccodrillo. Formato inserto: 54 x 90 mm (HxL).;;Comunicazione visiva;11;23.02;30.0;29.93;https://asset.pbs-holding.com/asset/S/672/1421672.jpg;https://asset.pbs-holding.com/asset/L/672/1421672.jpg;https://asset.pbs-holding.com/asset/XL/672/1421672.jpg
107436;Chiocciole portabadge YO-YO Durable rotonde in plastica con cordoncino nero 822301;"Chiocciola YO-YO rotonda in plastica con cordoncino provvisto di sgancio di sicurezza antisoffocamento. Dotata di filo retrattile da 80 cm e moschettone in metallo. 
Adatta a tutti i portanome e portabadge con di asola di aggancio.";;Comunicazione visiva;680;2.21;30.0;2.87;https://asset.pbs-holding.com/asset/S/927/1895927.jpg;https://asset.pbs-holding.com/asset/L/927/1895927.jpg;https://asset.pbs-holding.com/asset/XL/927/1895927.jpg
107440;Tasche adesive DURABLE CORNERFIX® triangolari polipropilene trasparente 75x75mm  conf. 100 - 828119;"Tasca triangolare adesiva in polipropilene. Ideale per archiviare pagine singole o fotografie all'interno di album,
raccoglitori ad anelli, cartelle ecc.
Dimensioni: 75 x 75 mm (HxL).";;Archivio;16;6.89;50.0;10.33;https://asset.pbs-holding.com/asset/S/469/1639469.jpg;https://asset.pbs-holding.com/asset/L/469/1639469.jpg;https://asset.pbs-holding.com/asset/XL/469/1639469.jpg
107442;Tasche adesive DURABLE CORNERFIX® triangolari polipropilene trasparente 175x175mm  conf. 100 - 828319;"Tasca triangolare adesiva in polipropilene. Ideale per archiviare pagine singole o fotografie all'interno di album,
raccoglitori ad anelli, cartelle ecc.
Dimensioni: 175 x 175 mm (HxL).";;Archivio;13;18.83;50.0;28.24;https://asset.pbs-holding.com/asset/S/471/1639471.jpg;https://asset.pbs-holding.com/asset/L/471/1639471.jpg;https://asset.pbs-holding.com/asset/XL/471/1639471.jpg
107444;Portabadge da braccio Durable OUTDOOR SECURE 54x87 mm con velcro nero/trasparente Conf. 10 pezzi - 841419;I portabadge da braccio facilitano l'identificazione del personale operativo sempre in movimento. Sono dotati di una fascia regolabile che consente di fissare saldamente al braccio tessere identificative e badge in modo da essere sempre visibili. Utile per i dipendenti che lavorano vicino a macchinari di produzione poiché sono un'alternativa sicura ai cordoncini che possono impigliarsi o aggrovigliarsi. Realizzati in plastica robusta, i portabadge da braccio sono ideali per l'uso all'aperto e offrono una protezione efficace contro sporcizia e umidità.;;Comunicazione visiva;12;19.55;30.0;25.42;https://asset.pbs-holding.com/asset/S/0/1668000.jpg;https://asset.pbs-holding.com/asset/L/0/1668000.jpg;https://asset.pbs-holding.com/asset/XL/0/1668000.jpg
107446;Portanomi DURABLE con cordoncino 20 mm per eventi blu/trasparente inserti f.to A6  conf. 10 - 852507;Portanome per inserti f.to A6, ideale per eventi in cui partecipa un gran numero di utenti (conferenze, fiere, convegni, ecc.). Completo di cordoncino in tessuto, larghezza 20 mm. Il cordoncino è dotato di due morsetti e di sgancio di sicurezza antisoffocamento che si apre nel caso in cui il cordoncino venga tirato o rimanga impigliato. L'apertura superiore agevola la sostituzione dell'inserto senza dover sganciare il cordoncino. I due fori per l'aggancio sono posizionati in modo da mantenere il portanome sempre in posizione frontale. Dotato di tasca, posta sul retro, adatta a contenere biglietti da visita. Inserto in cartoncino incluso nella confezione.;;Comunicazione visiva;11;21.53;30.0;27.99;https://asset.pbs-holding.com/asset/S/620/1616620.jpg;https://asset.pbs-holding.com/asset/L/620/1616620.jpg;https://asset.pbs-holding.com/asset/XL/620/1616620.jpg
107447;Portanomi DURABLE per eventi trasparente per inserti f.to A6 conf. 20 - 852619;"Busta portanome per inserti f.to A6 (107x148 mm), ideale per eventi in cui partecipa un gran numero di utenti (conferenze, fiere, convegni, ecc.).
Utilizzabile con cordoncini sia con un morsetto sia con doppio morsetto. L'apertura superiore agevola la sostituzione dell'inserto senza dover sganciare il cordoncino. I due fori per l'aggancio di cordoncini con morsetti o catenelle sono posizionati in modo da mantenere il portanome sempre in posizione frontale. Dotata di tasca, posta sul retro, adatta a contenere biglietti da visita. Inserto in cartoncino, certificato PEFC, incluso nella confezione.";;Comunicazione visiva;24;27.33;30.0;35.53;https://asset.pbs-holding.com/asset/S/677/1606677.jpg;https://asset.pbs-holding.com/asset/L/677/1606677.jpg;https://asset.pbs-holding.com/asset/XL/677/1606677.jpg
107448;Portanomi DURABLE CLASSIC con magnete argento metallizzato/trasparente inserto 34x74mm  conf. 10 - 854223;"Portanome premium quality che combina design, eleganza e funzionalità. Realizzato con cornice color argento e pannellino frontale trasparente crystal-clear. L'inserto, incluso nella confezione, è facilmente sostituibile grazie alla lunetta presente sul retro. Forma leggermente convessa. Provvisto di potente magnete per un'applicazione stabile e sicura anche sui tessuti più delicati.
Formato inserto: 34 x 74 mm (HxL)
NON ADATTO A PORTATORI DI PACEMAKER.";;Comunicazione visiva;8;44.27;30.0;57.55;https://asset.pbs-holding.com/asset/S/978/1421978.jpg;https://asset.pbs-holding.com/asset/L/978/1421978.jpg;https://asset.pbs-holding.com/asset/XL/978/1421978.jpg
107449;Espositore portadepliant da tavolo DURABLE COMBIBOXX A4 trasparente 857819;"Espositore portadepliant adatto a materiale espositivo formato A4, dal design semplice ed elegante.
VERSATILE: può essere usato sia da tavolo che da parete senza dover acquistare adattatori addizionali: semplicemente i supporti posteriori possono essere ruotati di 180° per trasformare il modulo da tavolo in quello da parete in pochi secondi, mantenendo un angolo di visione ottimale in entrambi i casi. 
MODULARE: è un sistema ad incastro che permette di combinare tra loro moduli Combiboxx anche di diverso formato.
ESTENDIBILE: la capacità può essere estesa tramite il COMBIBOXX A4 extension cod. 8579.
Dimensioni da parete: 242 x 152 x 300 mm (LxPxH).
Dimensioni da tavolo: 242 x 162 x 291 mm (LxPxH).";;Comunicazione visiva;12;11.03;30.0;14.34;https://asset.pbs-holding.com/asset/S/725/1421725.jpg;https://asset.pbs-holding.com/asset/L/725/1421725.jpg;https://asset.pbs-holding.com/asset/XL/725/1421725.jpg
107450;Espositore da tavolo DURABLE COMBIBOXX A4 SET L a 3 vaschette trasparente 858019;"Espositore dotato di 3 vaschette per materiale espositivo formato A4, dal design semplice ed elegante.
VERSATILE: può essere usato sia da tavolo che da parete senza dover acquistare adattatori addizionali: semplicemente i supporti posteriori possono essere ruotati di 180° per trasformare il modulo da tavolo in quello da parete in pochi secondi, mantenendo un angolo di visione ottimale in entrambi i casi. 
MODULARE: è un sistema ad incastro che permette di combinare tra loro moduli Combiboxx anche di diverso formato (cod. 8590, 8599 e 8613).
ESTENDIBILE: la capacità può essere estesa tramite il COMBIBOXX A4 extension cod. 8579.
Dimensioni da tavolo: 242 x 217 x 291 mm (LxPxH).
Dimensioni da parete: 242 x 152 x 445 mm (LxPxH).";;Comunicazione visiva;10;17.72;30.0;23.04;https://asset.pbs-holding.com/asset/S/729/1421729.jpg;https://asset.pbs-holding.com/asset/L/729/1421729.jpg;https://asset.pbs-holding.com/asset/XL/729/1421729.jpg
107451;Espositore portastampati da tavolo DURABLE PRESENTER A4 trasparente 858919;"Espositore portastampati da tavolo formato A4, dal design contemporaneo. Realizzato con pannello in acrilico trasparente crystal-clear e base in alluminio di alta qualità. L'inserimento del pannello nella base risulta facile e veloce grazie al sistema di bloccaggio che, unico nel suo genere, lo trattiene saldamente in posizione e ne permette la rimozione semplicemente facendolo scorrere nella guida presente sulla base. L'inserto potrà essere sostituito senza dover rimuovere il pannello. Leggibile da entrambi i lati.
Dimensioni: 212 x 85 x 323 mm (LxPxH).";;Comunicazione visiva;11;15.37;30.0;19.98;https://asset.pbs-holding.com/asset/S/364/1462364.jpg;https://asset.pbs-holding.com/asset/L/364/1462364.jpg;https://asset.pbs-holding.com/asset/XL/364/1462364.jpg
107452;Espositore da tavolo DURABLE portastampati acrilico A4 trasparente - 859619;Espositore portastampati da tavolo formato A4, realizzato in acrilico trasparente che assicurano una perfetta esposizione in qualsiasi occasione: conferenze, incontri d'affari, esibizioni, reception. Estremamente stabile e robusto. Dotato di piedini adesivi antiscivolo in gomma.;;Comunicazione visiva;21;14.14;30.0;18.38;https://asset.pbs-holding.com/asset/S/620/1421620.jpg;https://asset.pbs-holding.com/asset/L/620/1421620.jpg;https://asset.pbs-holding.com/asset/XL/620/1421620.jpg
